iter,ticks_until_defeat,mage_dmg_percent,range_dmg_percent,proc_percent
241,156,45.78847371754275,54.21152628245726,34.51428571428571
249,168,50.83870967741936,49.16129032258065,34.85714285714286
253,136,49.84746796827334,50.15253203172666,32.990476190476194
243,152,50.53627760252366,49.46372239747634,34.285714285714285
251,164,45.2319587628866,54.76804123711341,34.78095238095238
242,156,43.09252217997465,56.907477820025356,34.55238095238095
255,152,48.844472204871956,51.155527795128044,33.67619047619048
252,148,41.54135338345865,58.45864661654135,33.86666666666667
254,168,65.72709801409353,34.272901985906465,34.43809523809524
257,168,54.5286506469501,45.4713493530499,32.076190476190476
258,156,53.218610579987256,46.78138942001275,34.8952380952381
256,156,42.06500956022944,57.93499043977055,34.8952380952381
262,152,46.21689785624212,53.78310214375788,34.24761904761905
260,180,49.10878918254456,50.89121081745544,31.923809523809528
263,148,53.1328320802005,46.8671679197995,33.86666666666667
246,172,51.40127388535032,48.59872611464968,34.095238095238095
250,184,43.75,56.25,34.01904761904762
259,140,45.348837209302324,54.65116279069767,33.180952380952384
271,132,51.09223300970874,48.907766990291265,32.647619047619045
270,152,47.06624605678233,52.93375394321767,34.285714285714285
269,164,51.128304319793685,48.871695680206315,34.81904761904762
267,180,54.24920127795527,45.75079872204473,34.285714285714285
265,168,50.73859987154785,49.26140012845215,34.59047619047619
261,184,49.26984126984127,50.73015873015873,33.14285714285714
274,156,41.98860037998733,58.01139962001267,34.51428571428571
268,184,50.58139534883721,49.41860465116279,34.17142857142857
275,168,55.132850241545896,44.867149758454104,30.81904761904762
272,180,55.0561797752809,44.9438202247191,32.87619047619047
266,140,50.188205771643666,49.81179422835634,34.7047619047619
278,152,54.80585614258434,45.19414385741566,34.81904761904762
277,180,48.064516129032256,51.935483870967744,34.85714285714286
279,164,53.06254029658285,46.93745970341715,34.81904761904762
273,180,49.10371318822023,50.89628681177977,34.4
282,152,43.937575030012006,56.062424969988,31.2
264,172,46.559485530546624,53.44051446945337,34.66666666666667
284,148,50.669914738124234,49.33008526187576,32.114285714285714
283,168,43.20987654320987,56.79012345679012,32.19047619047619
281,152,54.73015873015873,45.26984126984127,34.66666666666667
287,136,55.9074299634592,44.0925700365408,32.87619047619047
286,140,52.73412947831553,47.26587052168448,34.81904761904762
285,164,51.054590570719604,48.945409429280396,32.49523809523809
288,164,47.677419354838705,52.32258064516129,34.85714285714286
276,140,48.618090452261306,51.381909547738694,34.78095238095238
294,152,51.13065326633166,48.86934673366834,34.01904761904762
280,164,53.591862682771776,46.408137317228224,33.98095238095238
297,164,51.79677819083024,48.20322180916977,32.41904761904762
298,156,53.52112676056338,46.478873239436616,32.457142857142856
299,148,41.49403640929064,58.50596359070936,33.98095238095238
290,164,49.18238993710692,50.81761006289308,33.33333333333333
296,172,48.09554551323434,51.90445448676565,34.8952380952381
